09000000 NewTextTable
09094E04 IsRouseApplicable
09094E78 CleverInit
09094EA0 StrongInit
09094EC8 DeftInit
09094EF0 QuickInit
09094F18 LuckyInit
09094F40 SturdyInit
09094F68 CalmInit
09094F90 NimbleInit
09094FB8 IsInitApplicable
09094FD0 SpectrumInit
090950CC OddFooted
09095138 IsOddFootedApplicable
09095158 EvenFooted
090951C4 IsEvenFootedApplicable
090951E4 CleverInitAmount_Link
090951E8 StrongInitAmount_Link
090951EC DeftInitAmount_Link
090951F0 QuickInitAmount_Link
090951F4 LuckyInitAmount_Link
090951F8 SturdyInitAmount_Link
090951FC CalmInitAmount_Link
09095200 NimbleInitAmount_Link
09095204 HoneMagAmount_Link
09095208 OathMagAmount_Link
0909520C RouseMagAmount_Link
09095210 HoneStrAmount_Link
09095214 OathStrAmount_Link
09095218 RouseStrAmount_Link
0909521C HoneSklAmount_Link
09095220 OathSklAmount_Link
09095224 RouseSklAmount_Link
09095228 HoneSpdAmount_Link
0909522C OathSpdAmount_Link
09095230 RouseSpdAmount_Link
09095234 HoneDefAmount_Link
09095238 OathDefAmount_Link
0909523C RouseDefAmount_Link
09095240 HoneResAmount_Link
09095244 OathResAmount_Link
09095248 RouseResAmount_Link
0909524C HoneLukAmount_Link
09095250 OathLukAmount_Link
09095254 RouseLukAmount_Link
09095258 HoneMovAmount_Link
0909525C OathMovAmount_Link
09095260 RouseMovAmount_Link
09095264 TakerMaxBuff_Link
09095268 TakerSkillsStackable_Link
0909526C StrTakerBuffAmount_Link
09095270 SklTakerBuffAmount_Link
09095274 SpdTakerBuffAmount_Link
09095278 DefTakerBuffAmount_Link
0909527C ResTakerBuffAmount_Link
09095280 LukTakerBuffAmount_Link
09095284 MagTakerBuffAmount_Link
09095288 MovTakerBuffAmount_Link
0909528C OddFootedAmount_Link
09095290 EvenFootedAmount_Link
09095294 DebuffAmount
09095298 SealSkills
09095340 ApplyDebuff
090953D4 SealSkillList
090953DC SealDebuffIndex
090953F8 Redone_Slayer
09095460 Redone_Effectiveness
090954F4 Redone_Redone_Slayer
09095584 SlayerTable
09095594 LordWeaponEffectiveness
0909559C ArmorEffectiveness
090955A4 HorseEffectiveness
090955AC DragonEffectiveness
090955B4 FlierEffectiveness
090955BC SwordEffectiveness
090955C4 MonsterEffectiveness
090955CC SacredWeaponEffectiveness
090955D4 FlierAndMonster1
090955DC FlierAndMonster2
090955E8 FlierProtection
090955EC Blossom
09095610 Paragon
09095634 Veteran
0909565C VoidCurse
09095680 Amaterasu
090956AC Bond
090956D8 Camaraderie
09095714 Forager
09095764 ForagerList
09095768 Imbue
090957A4 Relief
090957E0 Renewal
09095808 AmaterasuIDLink
09095808 BondIDLink
0909580A CamaraderieIDLink
0909580A ForagerIDLink
0909580C ImbueIDLink
0909580C ReliefIDLink
0909580E RenewalIDLink
09095810 MapRangeFillMovementHook
09095830 AcrobatCheck
09095878 PassCheck
090958B0 MugList
09095914 IdentityProblemsMugs
09095918 IdentityProblemsNames
09095920 WaryFighter
0909595C MoonlightDoublingFunc
09095988 WaryFighterIDLink
09095988 MoonlightIDLink
09095BC0 FindMapAuraProc
09095BD8 StartMapAuraFx
09095BF8 EndMapAuraFx
09095C10 IsMapAuraFxActive
09095C2C SetMapAuraFxSpeed
09095C4C SetMapAuraFxBlend
09095C6C SetMapAuraFxPalette
09095C9C AddMapAuraFxUnit
09095D5C BuffAnim_ASMC
09095D94 BuffFx_ASMC
09095DCC RallyCommandUsability
09095DF8 RallyCommandEffect
09095E30 RallyCommandEffect_NoneActive
09095E6C RallyCommandEffect_apply
09095EB0 RallyCommandSwitchIn
09095ECC RallyCommandSwitchOut
09095EF0 GetUnitRallyBits
09095F50 ForEachRalliedUnit_NoneActive
09095F5E ForEachRalliedUnit
09096150 StartRallyFx
09096168 BuffFxProc
090961A8 StartBuffFx
090961C8 BuffFx_OnInit
09096264 RallySkillList
09096270 RallyFxPaletteLookup
09096294 gpRallyDebuffsAddr
09096298 gRallyPreviewPalette
09096298 gRallyGenericPalette
090962B8 gRallyStrengthPalette
090962D8 gRallySkillPalette
090962F8 gRallySpeedPalette
09096318 gRallyDefensePalette
09096518 gRallyResistancePalette
09096538 gRallyLuckPalette
09096558 gRallyMovePalette
09096578 gRallyMagicPalette
09096778 Capture_Usability
090967F8 Fill_Capture_Range_Map
09096838 Capture_Target_Check
090968A4 Capture_Effect_Func
090968C4 New_Attack_Map
0909691C New_Weapon_Select
09096958 Show_Red_Squares
09096980 Is_Capture_Set
09096990 Cancel_Capture
090969B8 After_Battle_Rescue
09096A48 Drop_Dead_Enemy
09096A94 Trade_Captured_Enemy1
09096AC4 Trade_Captured_Enemy2
09096AF8 Trade_Portrait_Fix1
09096B1C Trade_Portrait_Fix2
09096B40 StopDeathQuote
09096B84 GiveDropExp
09096CBC give_drop_exp_proc
09096CDC Blank_Portrait
09098344 Rogue_Robbery
090983DC Most_Valuable_Item
0909842C Can_Unit_Steal
090984D0 prCapHPIfOverMax
09098500 prRangeClear
0909851C prRangeAddFromRange
09098548 prRangeAddFromTemplate
09098604 prCheckUnitAttribute
09098614 prCheckUnitGuardAI
09098620 prCheckUnitStatus
09098634 prCheckUnitClass
09098644 prCheckUnitState
0909864C prCheckUnitsAllied
09098660 prCheckUnitAllegience
09098674 prGetItemROMStruct
090986D4 prCheckSubjectNotNull
09098724 prNullify
09098730 prPivotCommand_Availability
09098788 prRepositionCommand_Availability
090987E0 prSwapCommand_Availability
09098838 prShoveCommand_Availability
09098890 prSmiteCommand_Availability
090988E8 prSwarpCommand_Availability
09098940 prPivot_TargetLegality
09098940 prReposition_TargetLegality
09098940 prSwap_TargetLegality
09098940 prSwarp_TargetLegality
0909899C prShove_TargetLegality
0909899C prSmite_TargetLegality
090989E0 prUnit_CanBeOnPosition
09098A4C prUnit_CanStandOnPosition
09098A8C prMOVEUNIT_MoveTowards
09098AE0 prClearRangeMap
09098AFC prClearMoveMap
09098B18 prClearRangeAndMoveMap
09098B44 prSmiteCommand_Usability
09098B88 prSmiteCommand_Effect
09098BB4 prShoveCommand_Usability
09098BF8 prShoveCommand_Effect
09098C24 prPivotCommand_Usability
09098C68 prPivotCommand_Effect
09098C94 prRepositionCommand_Usability
09098CD8 prRepositionCommand_Effect
09098D04 prSwapCommand_Usability
09098D48 prSwapCommand_Effect
09098D74 prSwarpCommand_Usability
09098DB8 prSwarpCommand_Effect
09098DE4 _prPivotSelection_OnConstruction
09098E10 _prPivotSelection_OnSelection
09098E88 _prPivotSelection_OnChange
09098F10 _prPivot_MakeTargetList
09098F70 _prPivot_TargetCheck
09098FB4 _pPivotSelectorDefinition
09098FD4 _prRepositionSelection_OnConstruction
09099000 _prRepositionSelection_OnSelection
09099080 _prRepositionSelection_OnChange
09099114 _prReposition_MakeTargetList
09099174 _prReposition_TargetCheck
090991B4 _pRepositionSelectorDefinition
090991D4 _prSwapSelection_OnConstruction
09099200 _prSwapSelection_OnChange
09099218 _prSwapSelection_OnSelection
0909925C _prSwap_MakeTargetList
090992BC _prSwap_TargetCheck
09099304 _pSwapSelectorDefinition
09099324 _prSwarpSelection_OnConstruction
09099350 _prSwarpSelection_OnChange
09099368 _prSwarpSelection_OnSelection
090993AC _prSwarp_MakeTargetList
09099400 _prSwarp_TargetCheck
09099448 _pSwarpSelectorDefinition
09099468 _prShoveSelection_OnConstruction
09099494 _prShoveSelection_OnChange
09099528 _prShoveSelection_OnSelection
09099580 _prShove_MakeTargetList
090995E0 _prShove_TargetCheck
0909962C _prGetShovePosition
090996A0 _pShoveSelectorDefinition
090996C0 _prSmiteSelection_OnConstruction
090996EC _prSmiteSelection_OnChange
09099780 _prSmiteSelection_OnSelection
090997D8 _prSmite_MakeTargetList
09099838 _prSmite_TargetCheck
09099884 _prGetSmitePosition
090998F8 _pSmiteSelectorDefinition
09099918 _prGetOppositePosition
09099934 _prSelection_DestructMoveDisplay
09099968 _prMoveActiveUnitAction
090999D4 _prMoveTargetUnitAction
09099A30 _prSwapAction
09099AC8 _prPushAction
09099B64 _prPushAnim_BeginTargetPush
09099BC4 _p6CUnitMoveAnim_rConstruct
09099C0C _p6CUnitMoveAnim_rDestruct
09099C1C _p6CUnitMoveAnim_rLoop
09099C5C _p6CUnitPushAnim_rConstruct
09099CAC _p6CUnitPushAnim_rDestruct
09099CBC _p6CUnitPushAnim_rPushLoop
09099D04 _p6CUnitPushAnim_rReturnLoop
09099D44 _p6CSingleUnitMovementAnim
09099D8C _p6CSingleUnitPushAnim
09099DDC TryAddToReciprocalAidTargetList
09099E50 TryAddToSacrificeTargetList
09099EAC TryDrawBackAllyToTargetList
09099FF0 Sacrifice_Usability
0909A074 SacrificeAction
0909A104 ArdentSacrificeAction
0909A174 ReciprocalAidAction
0909A1F0 HealTargetInit
0909A224 SacrificeTargetAPress
0909A23C ArdentSacrificeTargetAPress
0909A254 ReciprocalAidTargetAPress
0909A26C DrawBackTargetAPress
0909A284 Sacrifice_Effect
0909A2E0 ArdentSacrifice_Effect
0909A30C ReciprocalAid_Effect
0909A368 ArdentSacrifice_Usability
0909A3BC ReciprocalAid_Usability
0909A438 MakeSacrificeTargetList
0909A478 MakeReciprocalAidTargetList
0909A4B8 DrawBack_Usability
0909A540 DrawBack_Effect
0909A5A8 DrawBackTargetInit
0909A5DC DrawBackAction
0909A654 GetDrawBackCoord
0909A698 MakeDrawBackTargetListForAdjacentAlly
0909A6F0 DrawBackID_Link
0909A6F4 SacrificeID_Link
0909A6F8 ArdentSacrificeID_Link
0909A6FC ReciprocalAidID_Link
0909A700 HealTargetBottomText_Link
0909A704 DrawBackTargetBottomText_Link
0909A708 DrawBackActID_Link
0909A70C SacrificeActID_Link
0909A710 ArdentSacrificeActID_Link
0909A714 ReciprocalAidActID_Link
0909A718 ASMC_HealLikeVulnerary
0909A7D4 ASMC_SelfDamageLikeBomb
0909A89C WaitForMotionEnd
0909A924 WaitForMotionEndProc
0909A93C WaitForMotionEndName
0909A950 HarmAndHealEvent
0909A96C HealTargetEvent
0909A97C gSacrificeTargetSelection
0909A99C gArdentSacrificeTargetSelection
0909A9BC gReciprocalAidTargetSelection
0909A9DC gDrawBackTargetSelection
0909A9FC NewDanceUsability
0909AA5C NewSupplyUsability
0909AB54 NewSummonUsability
0909AC5C AttackEffect
0909AC78 LungeUsability
0909ACC0 LungeEffect
0909ACDC GambleUsability
0909AD24 GambleEffect
0909AD40 MercyUsability
0909AD88 MercyEffect
0909ADA4 GoddessDanceUsability
0909ADF0 GoddessDanceEffect
0909AE48 DetonateUsability
0909AE90 DetonateEffect
0909AEAC StrideUsability
0909AEE4 StrideEffect
0909AF38 CombatArtsUsability
0909AF5C CombatArtsEffect
0909AF7C Proc_CombatArtCost
0909AFCC CombatArtsRestrictDoubling
0909B004 CombatArtDoubleOptionLink
0909B008 CombatArtCostTable
0909B108 CombatArtsMenuDef
0909B12C CombatArtsMenu
0909B444 AdeptUsability
0909B4C4 AdeptEffect
0909B4E4 AetherUsability
0909B564 AetherEffect
0909B584 AstraUsability
0909B604 AstraEffect
0909B624 DragonFangUsability
0909B6A4 DragonFangEffect
0909B6C4 GlaciesUsability
0909B744 GlaciesEffect
0909B764 IgnisUsability
0909B7E4 IgnisEffect
0909B804 LunaUsability
0909B884 LunaEffect
0909B8A4 SolUsability
0909B924 SolEffect
0909B944 SureShotUsability
0909B9C4 SureShotEffect
0909B9E4 LungeUpdate
0909BA0C CheckGaleforce
0909BA48 Lifetaker
0909BAD4 LifetakerEvent
0909BAE8 Fury
0909BB84 FuryEvent
0909BB94 PoisonStrike
0909BBB8 GrislyWound
0909BC10 PSGWInjureAttacker
0909BC52 PSGWInjureDefender
0909BCA0 PoisonStrikeIDLink
0909BCA0 GrislyWoundIDLink
0909BCA4 PSGWEvent
0909BCC0 Despoil
0909BD38 DespoilEvent
0909BD5C SavageBlow
0909BE00 SavageBlowEvent
0909BE24 BreathOfLife
0909BEC8 BreathOfLifeEvent
0909BEDC Galeforce
0909BF58 GaleforceEvent
0909BF6C Canto
0909C01C CantoPlus
0909C120 MoveActorToCoords_sB
0909C16C SetActorCoords
0909C26C CantoAI_Label
0909C270 MoveActiveTo_sBCoords
0909C290 ReMove
0909C300 ReMoveEvent
0909C314 Powerstaff
0909C388 PowerstaffEvent
0909C39C CulturedPostCombat
0909C414 CulturedEvent
0909C428 NiceThighsTester
0909C4C0 FailGale
0909C544 FailGale_Link
0909C548 FailGaleEvent
0909C55C Gridmaster
0909C5FC PoisonPoint
0909C654 AxefaithHit
0909C68C BattleVeteran
0909C6E8 BlowCheck
0909C818 BlowIDList
0909C824 BreakerCheck
0909C868 BreakerIDList
0909C870 Charge
0909C8B8 AIMoveDistance
0909C908 NewClearAttackFlag
0909C938 CriticalCheck
0909C988 CriticalIDList
0909C98C CritUpSkill
0909C9B4 Deadeye
0909C9EC DefendingCheck
0909CAA4 DefendingIDList
0909CAAC DefiantAvo
0909CAE4 DefiantCrit
0909CB1C IndoorFighter
0909CB7C OutdoorFighter
0909CBDC IndoorTerrainList
0909CBEC OutdoorTerrainList
0909CC20 ElbowRoom
0909CC60 EvenRhythm
0909CCA0 FactionSlayer
0909CD28 FactionSlayer_UnitIDList
0909CD2C FaireCheck
0909CD78 FaireIDList
0909CDC0 FieryBlood
0909CDF0 Fortune
0909CE40 Frenzy
0909CE70 Gamble
0909CEA0 Hawkeye
0909CEC4 HeavyStrikes
0909CF00 HolyAura
0909CF48 Insight
0909CF74 KnightAspirant
0909CFB0 NonGBALethalitySkill
0909CFD4 LethalitySkill
0909D028 LifeAndDeath
0909D058 LightWeight
0909D088 Loyalty
0909D104 LuckySeven
0909D13C MageSlayer
0909D180 NaturalCover
0909D1C0 OddRhythm
0909D200 Opportunist
0909D238 Outrider
0909D290 Perfectionist
0909D2C8 Prescience
0909D30C Puissance
0909D348 QuickBurn
0909D384 Roll1d12
0909D410 _12SkillList
0909D41C ShortShield
0909D454 SilentPride
0909D4A8 SlowBurn
0909D4EE StancesASM
0909D674 StanceSkillList
0909D684 Thunderstorm
0909D6F0 TowerShield
0909D728 TowerShieldPlus
0909D760 TraceSkill
0909D7E0 Trample
0909D820 Vanity
0909D878 Vigilance
0909D8A4 WindDisciple
0909D8DC Wrath
0909D90C AssassinateDamageBonus
0909D94C ArcaneBlade
0909D9A0 BlueFlame
0909D9C8 DoubleLion
0909D9F4 Cultured
0909DA30 Thighdeology
0909DA7C Thotslayer
0909DAC8 ChargePlus
0909DB4C ForeignPrincess
0909DB90 DancingBlade
0909DBF4 HeavyBlade
0909DC40 ElementBoostCheck
0909DCE8 ElementBoostIDList
0909DCEC AirRaidSkillCheck
0909DDD0 AirRaidSkillIDList
0909DDD8 ChaosStyle
0909DE38 Dragonskin
0909DEB4 StunningSmile
0909DF00 LadyBlade
0909DF48 NoGuard
0909DF78 WonderGuard
0909DFC4 Analytic
0909E008 SuperLuck
0909E030 Technician
0909E074 SolarPower
0909E0BC TrueStrike
0909E110 CriticalPierce
0909E13C CatchingUp
0909E174 Detonate
0909E1A4 LunarBraceSkill
0909E1DC SandRush
0909E210 SlushRush
0909E244 SwiftSwim
0909E278 Merciless
0909E2AC StoneBody
0909E2E8 PursuerPre
0909E338 Decapitator
0909E390 KeenFighter
0909E3F8 SteadyBrawler
0909E470 KeenFighterID_Link
0909E474 SteadyBrawlerID_Link
0909E478 SwarmID_Link
0909E47C FlankID_Link
0909E480 SwarmBonusDamagePercent
0909E484 FlankBonusDamagePercent
0909E488 FlankRequiresSkill_Link
0909E48C MultiscaleID_Link
0909E490 Generic_CanUnitBeOnPos
0909E528 SwarmEffect
0909E628 FlankEffect
0909E760 MultiscaleEffect
0909E7C0 Proc_Devil
0909E8F8 Proc_Foresight
0909E94C Proc_Sureshot
0909E9D4 Proc_Aegis
0909EA60 Proc_Adept
0909EAC8 Proc_Astra
0909EB7C Proc_Pavise
0909EC08 Proc_Sol
0909EC94 Proc_SolarBrace
0909ED1C Proc_Luna
0909ED94 Proc_Lethality
0909EE40 Proc_AetherHeal
0909EEA4 Proc_AetherDamage
0909EF3C Proc_Counter
0909EFC0 Proc_CounterMagic
0909F044 Proc_Miracle
0909F090 Proc_Mercy
0909F0D0 Proc_Impale
0909F160 Proc_Colossus
0909F1F0 Proc_Pickup
0909F24C Proc_Ignis
0909F2E8 Proc_Moonbow
0909F364 Proc_Bane
0909F408 DownWithArch
0909F4B8 Proc_BlackMagic
0909F54C BlackMagicTable
0909F554 BlackMagic_AnimsOff
0909F570 Proc_Pursuer
0909F5D8 Proc_Corona
0909F670 Proc_Flare
0909F710 Proc_Petrify
0909F784 Proc_Enrage
0909F7F8 Proc_Deadeye
0909F86C Proc_DragonFang
0909F8E0 Proc_Eclipse
0909F978 Proc_Corrosion
0909FA00 Proc_Glacies
0909FA8C Proc_GreatShield
0909FB0C Proc_Vengeance
0909FB88 CombatArt_Adept
0909FBE4 CombatArt_AetherDamage
0909FC70 CombatArt_Astra
0909FD14 CombatArt_DragonFang
0909FD7C CombatArt_Glacies
0909FDFC CombatArt_Ignis
0909FE90 CombatArt_Luna
0909FF00 CombatArt_Sol
0909FF80 CombatArt_SureShot
090A0000 Proc_CmbArtHpCost
090A0098 LunaAnim
090A0E4C AstraAnim
090A1BB8 AdeptAnim
090A2314 SolAnim
090A2CC8 AetherAnim
090A3B14 ImpaleAnim
090A4984 ColossusAnim
090A6644 IgnisAnim
090A7100 PaviseAnim
090A86C0 AegisAnim
090A9E3C BowRangeBonus
090A9E68 StaffSavantBonus
090A9E94 PointBlankBonus
090A9EB8 TomeRangeBonus
090A9EF0 HighGroundBonus
090A9EF0 HighGround
090A9F60 HighGroundList
090A9F64 RunningStartBonus
090A9F9C Armsthrift
090A9F9C AxeFaithArmsthrift
090A9F9C ArmsthriftAxeFaith
090AA034 DazzleCheck
090AA08C Bargain
090AA0DC SilverCardList
090AA0E0 Boon
090AA14C Discipline
090AA1BC LiveToServe
090AA2E4 LockTouch
090AA314 Lunge
090AA3C4 Vantage
090AA42C VigorDanceSkill
090AA484 VigorDanceCheck
090AA4AC VigorDanceReset
090AA4F0 TriangleAttackSkill1
090AA518 TriangleAttackSkill2
090AA53C TriangleAttackIDLink
090AA540 ParagonMisc
090AA57C ParagonIDLink
090AA580 Synchronize
090AA610 SynchronizeIDLink
090AA614 ShrewdPotential
090AA6E0 ShrewdPotentialID_Link
090AA6E4 ShrewdPotentialAmount_Link
090AA6E8 ConcealedWeapon
090AA72C prArmorMarchCheck
090AA75C ArmorMarchBoost
090AA760 prDefiantStr
090AA794 prDefiantMag
090AA7C8 prDefiantSkl
090AA7FC prDefiantSpd
090AA830 prDefiantLck
090AA864 prDefiantDef
090AA898 prDefiantRes
090AA8CC prResolve
090AA904 prPushStr
090AA934 prPushMag
090AA964 prPushSkl
090AA994 prPushSpd
090AA9C4 prPushDef
090AA9F4 prPushRes
090AAA24 Lull
090AAE6C LullDefIDLink
090AAE6C LullLckIDLink
090AAE6E LullResIDLink
090AAE6E LullSklIDLink
090AAE70 LullSpdIDLink
090AAE70 LullStrIDLink
090AAE72 LullSpectrumIDLink
090AAE72 LullMagIDLink
090AAE74 StrongCon
090AAEA8 Guts
090AAEDC StrongConAmount_Link
090AAEE0 GutsAmount_Link
090AAEE4 StrongConID_Link
090AAEE8 GutsID_Link
090AAEEC SpeedBoost
090AAF24 SpeedBoostID_Link
090AAF28 PlusAura
090AAF6C MinusAura
090AAFB0 IsRallyApplicable
090AAFC8 RallyChaosFunc
090AB018 CallEndOfTurnHealLoop
090AB060 EndOfTurnCalcLoop_CanUnitHeal
090AB0C0 HoardersBane_CanUnitHeal
090AB110 HoardersBane_HealAmount
090AB198 EndOfTurn_HealLoop_FindNextValidUnit
090AB22C ExecuteFirstUnitHeal
090AB244 EndOfTurn_HealLoop_End
090AB250 EndOfTurn_HealLoop_IterateLoop
090AB35C WaitForVulneraryEnd
090AB430 DarkBargain_CanUnitHeal
090AB442 DarkBargain_HealAmount
090AB458 SoulSap_CanUnitHeal
090AB474 SoulSap_HealAmount
090AB4E0 RallyChaosID_Link
090AB4E4 HoardersBaneID_Link
090AB4E8 VulneraryItemID_Link
090AB4EC SnowWarning
090AB540 Sandstream
090AB5A0 Drizzle
090AB5FC Drought
090AB64C Airlock
090AB69C EndOfTurnHealLoopProc
090AB6DC WaitForVulneraryEndProc
090AB70C EndOfTurnHealLoopName
090AB720 WaitForVulneraryEndName
090AB734 Shadowgift
090AB7CC Amische
090AB810 IronWeaponsList
090AB818 TriangleAdept
090AB8A8 Poise
090AB8F0 Nonconforming
090AB948 BlossomGrowthModifier
090AB968 AptitudeGrowthModifier
090AB988 ChargeupTable
090ABB1C ASMC_LearnNewSkill
090ABB48 ASMC_HasSkill
090ABB74 ASMC_ForgetSkill
090ABBD0 prLearnNewSkill
090ABC58 prCallSkillLearnedPopup
090ABCC4 prCheckForSkillForgetting
090ABCE8 prCallRemoveSkillMenu
090AC0A0 MultiScrollPrepUsability
090AC0E8 MultiScrollUsability
090AC108 MultiScrollEffect
090AC158 MultiScrollPrepEffect
090AC190 SkillScrollMessageReturnLink
090AC194 SkillScrollIDLink
090AC234 InitWeaponLevelUpPopup
090AC288 PopRWeaponLevelComponent
090AC290 WeaponRankUpPopup
090AC2C0 New_Battle_Anims_Off_Graphics
090AC3F4 New_Battle_Anims_Off_Right_TSA
090AC438 New_Battle_Anims_Off_Left_TSA
090AC474 Show_Battle_Stats
090AC650 Battle_Name_Graphics
090AC720 Battle_Name_Palette
090AC920 New_Numbers
08019190 prGotoMaxHPGetter
08019150 prGotoCurHPGetter
080191B0 prGotoPowGetter
080191D0 prGotoSklGetter
08019210 prGotoSpdGetter
08019250 prGotoDefGetter
08019270 prGotoResGetter
08019298 prGotoLckGetter
080189B8 prGotoAidGetter
08019224 prGotoMovGetter
08019284 prGotoConGetter
090ACA0C prCallSequence
090ACA30 prMaxHPGetter
090ACA4C prCurHPGetter
090ACA68 prPowGetter
090ACA84 prSklGetter
090ACAA0 prSpdGetter
090ACABC prDefGetter
090ACAD8 prResGetter
090ACAF4 prLckGetter
090ACB10 prAidGetter
090ACB2C prConGetter
090ACB48 prStatScreenMovGetter
090ACB6C prMovGetter
090ACB88 MSG_prCheckUnitSkill
090ACB98 prCheckItemHasPassiveStatBoosts
090ACC14 prGetUnitPosition
090ACC20 prGetLoadedBallistaAt
080191B8 prGotoMagGetter
090ACC48 prMagGetter
090ACC64 prHalveIfRescuing
090ACCF4 prHalveIfCapturing
090ACD14 prMinZero
090ACD78 prFatigueDebuff
090ACDCC UnpackData_Signed
090ACE20 PackData_Signed
090ACEA6 CheckBit
090ACEBC SetBit
090ACED0 UnsetBit
090ACEE4 UnpackData
090ACF30 PackData
090ACF9C HalfHpFunc
090ACFC8 HalfStrFunc
090ACFF4 HalfMagFunc
090AD020 prRallyMag
090AD094 prRallyStr
090AD0C4 prRallySkl
090AD0F4 prRallySpd
090AD124 prRallyDef
090AD154 prRallyRes
090AD184 prRallyLuk
090AD1B4 prRallyMov
090AD1E0 MaxMovCap
090AD210 prDebuffMag
090AD22C prDebuffStr
090AD248 prDebuffSkl
090AD264 prDebuffSpd
090AD280 prDebuffDef
090AD29C prDebuffRes
090AD2B8 prDebuffLuk
090AD2D4 prDebuffMov
090AD2F0 pMaxHPModifiers
090AD308 prAddUnitMaxHP
090AD328 prAddEquipHP
090AD378 prItemPassiveHp
090AD468 pCurHPModifiers
090AD478 prAddUnitCurHP
090AD498 pPowerModifiers
090AD518 prAddUnitPower
090AD538 prAddEquipPower
090AD588 prLifeAndDeathBonus
090AD5AC prSkillFury
090AD600 prFortressDefensePow
090AD624 prFortressResistancePow
090AD648 prItemPassivePow
090AD738 pSkillModifiers
090AD770 prAddUnitSkill
090AD790 prAddEquipSkill
090AD7E0 prItemPassiveSkl
090AD8D0 pSpeedModifiers
090AD910 prAddUnitSpeed
090AD930 prAddEquipSpeed
090AD980 prItemPassiveSpeed
090ADA70 pDefenseModifiers
090ADAB4 prAddUnitDefense
090ADAD4 prAddEquipDefense
090ADB24 prFortressDefenseDef
090ADB48 prItemPassiveDefense
090ADC38 pResistanceModifiers
090ADC7C prAddUnitResistance
090ADC9C prAddEquipResistance
090ADCEC prAddPureWaterBarrierMod
090ADD1C prLifeAndDeathMinus
090ADD40 prFortressResistanceRes
090ADD64 prItemPassiveResistance
090ADE54 pLuckModifiers
090ADE80 prAddUnitLuck
090ADEA0 prAddEquipLuck
090ADEF0 prItemPassiveLuck
090ADFE0 pConModifiers
090ADFFC prAddUnitBaseCon
090AE074 prAddUnitConBonus
090AE094 prSkillHeavyMetal
090AE0E8 prGetItemConBonus
090AE12C prItemPassiveCon
090AE21C pMovModifiers
090AE25C MaxMovementValue_Link
090AE260 prAddUnitBaseMov
090AE28C prAddUnitMovBonus
090AE2AC prSkillCelerity
090AE300 prSkillPoise
090AE354 prNullifyIfGuardAI
090AE3C8 prNullifyIfFreeze
090AE40C prAddEquipMov
090AE45C prGetItemMovBonus
090AE4A0 prItemPassiveMov
090AE590 pAidModifiers
090AE5A4 prAddUnitFinalConstitution
090AE5C4 prSubstractOne
090AE5E0 prAdjustAidIfMounted
090AE6BC pMagicModifiers
090AE6F8 prAddUnitMagic
090AE718 prAddEquipMagic
090AE768 prItemPassiveMag
090AE858 MetisTomeCheck
090AE878 ScrollsCheck
090AE8C8 GetUnitPromotionLevel
090AE930 SetUnitPromotionLevel
090AE948 NewPromoHandler_SetInitStat
090AE970 GetStatFromDefinition
090AE9B4 GetBaseStatFromDefinition
090AEA5C GetAverageStat
090AEA84 GetMaxStatFromDefinition
090AEAD4 GetNumberOfLevelUps
090AEB1C NewGetStatIncrease
090AEC14 CheckBattleUnitLevelUp
090AF074 CallNewPromoHandler_SetInitStat
090AF080 GrowthOptions_Link
090AF084 BRACKETED_GROWTHS_FLAG_ID_Link
090AF088 minStatGain_Link
090AF08C ForceWhenBelowAverageBy_Link
090AF090 PreventWhenAboveAverageBy_Link
090AF094 gMagGrowth
090AF098 gGet_Hp_Growth
090AF09C gGet_Str_Growth
090AF0A0 gGet_Skl_Growth
090AF0A4 gGet_Spd_Growth
090AF0A8 gGet_Def_Growth
090AF0AC gGet_Res_Growth
